episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
140,1.0,3.20001241695154,0.683149306145369,0.23082511318481275,-25.835681242924032,2.5,[-25.835681242924032 2.5],0.0,False,True,0.7921311570743156,1,17.709159380834848,1930.959,prepare,0.0,0
140,2.0,3.2002733443874236,0.6830952183845657,0.21942922754191305,-30.0,2.035774743405948,[-30.0 2.035774743405948],0.6999897931803798,False,True,0.793603576464715,1,17.709159380834848,1931.025,in_progress,0.0,0
140,3.0,3.2070315584626887,0.6843719532723895,0.6465488930664727,-30.0,2.5,[-30.0 2.5],0.6986925041941532,False,True,0.8317886936021637,1,17.709159380834848,1931.095,in_progress,0.0,0
140,4.0,3.2248195650852085,0.6788211595886093,-0.7462186169853057,-30.0,1.9242096931805446,[-30.0 1.9242096931805446],0.9264993887102986,False,True,0.9321741059771398,1,17.709159380834848,1931.166,in_progress,0.0,0
140,5.0,3.259631203907708,0.6636532177553688,-4.213277634649686,-24.619617677802736,2.5,[-24.619617677802736 2.5],0.6794666596881189,False,True,1.1286169183344732,1,17.709159380834848,1931.234,in_progress,0.0,0
140,6.0,3.3041135136572755,0.6404580143093024,-8.927205341727595,-11.285359365727441,0.5,[-11.285359365727441 0.5],0.5600432443282379,False,True,1.3795985538802624,2,17.709159380834848,1931.303,in_progress,0.0,0
140,7.0,3.3485775844656778,0.617946627264021,-12.956284902299544,30.0,2.2679317231051876,[30.0 2.2679317231051876],0.6313377803437318,False,True,1.630483111049099,2,17.709159380834848,1931.362,in_progress,0.0,0
140,8.0,3.404461780725251,0.5985793234441292,-14.117730339318895,30.0,0.6712237106384731,[30.0 0.6712237106384731],0.5287813425505221,False,True,1.9464939493878266,2,17.709159380834848,1931.423,in_progress,0.0,0
140,9.0,3.4585591762603545,0.5972859403945961,-11.326368807816001,30.0,1.7211931737374753,[30.0 1.7211931737374753],0.7899014331046699,False,True,2.25196901302584,3,17.709159380834848,1931.493,in_progress,0.0,0
140,10.0,3.5119660917831865,0.6056193099596219,-6.94749631553672,30.0,2.5,[30.0 2.5],0.61833743506821,False,True,2.553496451420024,3,17.709159380834848,1931.551,in_progress,0.0,0
140,11.0,3.5776465441991125,0.628194057812154,0.040290550868075224,11.525513000586265,2.5,[11.525513000586265 2.5],0.6720106468972986,False,True,2.9244309307373864,3,17.709159380834848,1931.616,in_progress,0.0,0
140,12.0,3.6647040126464256,0.662463158502001,7.41618643409404,-23.75380449978818,1.0291575015621188,[-23.75380449978818 1.0291575015621188],0.6852420372731693,False,True,3.4161057570793747,4,17.709159380834848,1931.698,in_progress,0.0,0
140,13.0,3.7600232443360238,0.686200854948018,10.094293045961953,-19.0797075541324,0.7256523547703086,[-19.0797075541324 0.7256523547703086],0.6585763610874571,False,True,3.95440401452817,5,17.709159380834848,1931.756,in_progress,0.0,0
140,14.0,3.834513123371117,0.6971801706749009,9.711428231918012,-10.077740026715716,2.1023540443691497,[-10.077740026715716 2.1023540443691497],0.7156649546896501,False,True,4.375054268045159,5,17.709159380834848,1931.819,in_progress,0.0,0
