episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
100,1.0,3.200047557149221,0.6832283541978613,0.18672656202708432,-30.0,1.3391119117079595,[-30.0 1.3391119117079595],0.0,False,True,0.792331013314788,1,17.709159380834848,1334.068,prepare,0.0,0
100,2.0,3.199732793847647,0.6831032114197833,0.18326595495146542,-30.0,0.5,[-30.0 0.5],0.5750000000000001,False,True,0.7905513581379281,1,17.709159380834848,1334.142,in_progress,0.0,0
100,3.0,3.2072794728326164,0.6819075788457778,-0.0003853928582932138,-30.0,1.4358016033420393,[-30.0 1.4358016033420393],0.8076698073318012,False,True,0.8331440971872347,1,17.709159380834848,1334.215,in_progress,0.0,0
100,4.0,3.2260664755258532,0.6745775094617021,-1.7974614653149221,-15.594047552143094,2.5,[-15.594047552143094 2.5],0.7209896872549191,False,True,0.9391784503482039,1,17.709159380834848,1334.271,in_progress,0.0,0
100,5.0,3.262431166011863,0.6628022114496485,-4.292520017220671,-3.075984140163687,2.321852088484233,[-3.075984140163687 2.321852088484233],0.7285687138870865,False,True,1.1444203541790916,1,17.709159380834848,1334.347,in_progress,0.0,0
100,6.0,3.3095247534581183,0.6538912441692191,-5.558400370402659,30.0,1.2044291554532802,[30.0 1.2044291554532802],0.7202449527432291,False,True,1.410270841475028,2,17.709159380834848,1334.401,in_progress,0.0,0
100,7.0,3.3685555180456594,0.6514832607005495,-5.127159253641959,-30.0,1.7564447660175866,[-30.0 1.7564447660175866],0.8556383271248708,False,True,1.7438143746463266,2,17.709159380834848,1334.463,in_progress,0.0,0
100,8.0,3.4393581911378095,0.6431889914744504,-5.670826106713474,-9.877587060177536,1.8313748657350726,[-9.877587060177536 1.8313748657350726],0.9156441195447713,False,True,2.14361069737906,3,17.709159380834848,1334.534,in_progress,0.0,0
100,9.0,3.4983200956836513,0.6243541471004579,-8.637484097688368,17.05488300753894,0.5,[17.05488300753894 0.5],0.5430106088536768,False,True,2.4765295346445226,3,17.709159380834848,1334.603,in_progress,0.0,0
100,10.0,3.5757060461442456,0.6011508381648839,-11.895769086413722,7.87020766878053,0.5070842284504904,[7.87020766878053 0.5070842284504904],0.5403906894276863,False,True,2.9134129229854313,3,17.709159380834848,1334.677,in_progress,0.0,0
