episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
20,30.0,5.93811744936764,0.5477462406167741,-3.4252627355770424,-30.0,2.1439945575732304,[-30.0 2.1439945575732304],0.7364676625676863,False,True,16.260072764402498,19,17.709159380834848,226.427,in_progress,0.0,0
20,31.0,6.034167019797861,0.5584667676105385,0.08680907004764336,30.0,2.00246351265209,[30.0 2.00246351265209],0.7202586973264176,False,True,16.801919585523095,20,17.709159380834848,226.486,in_progress,0.0,0
20,32.0,6.149401310675691,0.5651013263562866,1.6287938001493276,27.48641048252265,2.5,[27.48641048252265 2.5],0.8243767635306083,False,True,17.429665370538352,21,17.709159380834848,226.57,in_progress,0.0,0
20,33.0,6.2730927912425045,0.5970055027701856,7.535616838661286,-10.74040023821101,2.5,[-10.74040023821101 2.5],0.8807649816794858,False,True,18.102637798722892,21,17.709159380834848,226.638,in_progress,0.0,0
20,34.0,6.380845186846988,0.6301525345777581,11.436485194863396,26.265801708426466,1.8774633292817042,[26.265801708426466 1.8774633292817042],0.750541714359352,False,True,18.70317016595198,22,17.709159380834848,226.702,in_progress,0.0,0
20,35.0,6.50663978110399,0.6667544308748858,13.774312204145973,12.304392344698634,1.0876367634698634,[12.304392344698634 1.0876367634698634],0.6423745277215374,False,True,19.43495256837808,23,17.709159380834848,226.767,in_progress,0.0,0
20,36.0,6.629330323247673,0.7181432370063602,18.489584388639155,-30.0,1.1471132290268757,[-30.0 1.1471132290268757],0.6343927674745757,False,True,20.126225999546048,24,17.709159380834848,226.833,in_progress,0.0,0
20,37.0,6.727312462378632,0.7623389178721183,20.94651314356118,17.89113524582568,1.0580138145110962,[17.89113524582568 1.0580138145110962],0.6433955659392185,False,True,20.69273027914479,24,17.709159380834848,226.899,in_progress,0.0,0
20,38.0,6.811949949900611,0.7977382790995616,21.627655016300057,24.712004588319836,2.072086692350412,[24.712004588319836 2.072086692350412],0.8046741638225481,False,True,21.17736080061788,25,17.709159380834848,226.963,in_progress,0.0,0
20,39.0,6.915875204021665,0.857004603600735,25.128770488009692,30.0,0.798227909546809,[30.0 0.798227909546809],0.53934852564429,False,True,21.850541410427287,26,17.709159380834848,227.03,in_progress,0.0,0
20,40.0,6.982069683407432,0.905953721833717,28.776633348786888,13.426321606078474,1.7802798734961982,[13.426321606078474 1.7802798734961982],0.7614128094419994,False,True,22.267055574758697,26,17.709159380834848,227.103,in_progress,0.0,0
20,41.0,7.069179672611684,0.9764518114819883,32.92099229873163,27.72403077068502,0.5,[27.72403077068502 0.5],0.46883220985957047,False,True,22.835294541498367,27,17.709159380834848,227.168,in_progress,0.0,0
20,42.0,7.135543946532511,1.0464796444508635,38.37675767139029,30.0,2.3090047055434324,[30.0 2.3090047055434324],0.8188464225134118,False,True,23.352687480107804,28,17.709159380834848,227.227,in_progress,0.0,0
20,43.0,7.192525256387032,1.1255004379639477,44.61602033697464,30.0,0.6155640580097277,[30.0 0.6155640580097277],0.47728969156863116,False,True,23.835528691879183,28,17.709159380834848,227.303,in_progress,0.0,0
20,44.0,7.237467153571556,1.207193336093049,50.758609016970496,30.0,2.0958856960303187,[30.0 2.0958856960303187],0.7737591529582211,False,True,24.362025747722704,29,17.709159380834848,227.374,in_progress,0.0,0
20,45.0,7.270649060877912,1.299817636127468,57.930193910307864,30.0,0.7430266324138388,[30.0 0.7430266324138388],0.5123659135249271,False,True,24.859361883328017,29,17.709159380834848,227.436,in_progress,0.0,0
20,46.0,7.2924040468745135,1.3955901253362706,65.01460143756842,8.542478884295392,1.9790648637235873,[8.542478884295392 1.9790648637235873],0.8268097767706962,False,True,25.385136146703495,30,17.709159380834848,227.505,in_progress,0.0,0
20,47.0,7.31129080421535,1.4826735656529364,69.23617714132084,30.0,2.5,[30.0 2.5],0.8867992452620957,False,True,25.864961157462357,31,17.709159380834848,227.576,in_progress,0.0,0
20,48.0,7.324136717236051,1.5894138900509656,74.98761086953864,30.0,1.5482718907291753,[30.0 1.5482718907291753],0.7070444823755494,False,True,26.411968039145457,31,17.709159380834848,227.633,in_progress,0.0,0
20,49.0,7.323720810327012,1.6948231577876585,80.88427498592118,30.0,1.6586165869627516,[30.0 1.6586165869627516],0.7379317180959759,False,True,27.005331153432454,32,17.709159380834848,227.695,in_progress,0.0,0
20,50.0,7.315498109770584,1.791675818841428,85.88701701301294,30.0,0.5,[30.0 0.5],0.5071241696665489,False,True,27.510232019454932,32,17.709159380834848,227.774,in_progress,0.0,0
20,51.0,7.289855318068989,1.9192260318587648,92.97565617726283,30.0,2.5,[30.0 2.5],0.91287043300774,False,True,28.22542234569598,33,17.709159380834848,227.832,in_progress,0.0,0
20,52.0,7.265025125612382,2.0025845481460474,97.52450410892095,30.0,1.0043139620150257,[30.0 1.0043139620150257],0.6207412900687788,False,True,28.71512698821222,34,17.709159380834848,227.902,in_progress,0.0,0
20,53.0,7.224981118284438,2.0819278718581473,104.56190787768774,24.57366356316524,1.7040612408769593,[24.57366356316524 1.7040612408769593],0.7752719774284087,False,True,29.193689455080474,34,17.709159380834848,227.967,in_progress,0.0,0
20,54.0,7.174996770925611,2.165994676636241,110.43309497511962,30.0,1.9279088541445875,[30.0 1.9279088541445875],0.8325833343233326,False,True,29.73799637871527,35,17.709159380834848,228.039,in_progress,0.0,0
20,55.0,7.112761170019884,2.240607109332656,117.49805543298197,30.0,0.5213340021607198,[30.0 0.5213340021607198],0.5301664697112187,False,True,30.274860421283663,36,17.709159380834848,228.098,in_progress,0.0,0
20,56.0,7.039695198176825,2.302313982364665,126.69275694521635,30.0,2.5,[30.0 2.5],0.89743299484629,False,True,30.82596800798053,36,17.709159380834848,228.17,in_progress,0.0,0
20,57.0,6.945562648946301,2.3603752884481097,137.44328081788947,30.0,2.5,[30.0 2.5],0.8579713275077263,False,True,31.475179336512888,37,17.709159380834848,228.238,in_progress,0.0,0
20,58.0,6.857074903737031,2.3958533100063972,146.7419137058127,6.361921042031426,1.7555783185010105,[6.361921042031426 1.7555783185010105],0.7194407685612166,False,True,31.969657693827504,38,17.709159380834848,228.306,in_progress,0.0,0
20,59.0,6.738930533431956,2.4330728796294623,157.4396178869849,-30.0,1.9986808052952916,[-30.0 1.9986808052952916],0.6685441919926371,False,True,32.71933454334736,39,17.709159380834848,228.383,in_progress,0.0,0
20,60.0,6.6375568192774415,2.4661809433317456,162.84770134735942,-30.0,0.946849390970453,[-30.0 0.946849390970453],0.42959671221683077,False,True,33.46076148210372,39,17.709159380834848,228.443,in_progress,0.0,0
20,61.0,6.535615326937276,2.515233161995423,162.978945791337,-30.0,1.7418511606174212,[-30.0 1.7418511606174212],0.5899510734334674,False,True,34.27225950884537,40,17.709159380834848,228.503,in_progress,0.0,0
20,62.0,6.456081231209009,2.5645217880642877,159.31732140891793,-30.0,2.5,[-30.0 2.5],0.76474202990586,False,True,34.942960636446074,41,17.709159380834848,228.563,in_progress,0.0,0
20,63.0,6.361130517315553,2.6405291993403144,151.4407076518139,26.884269153742636,2.5,[26.884269153742636 2.5],0.823633430305502,False,True,35.64570193464343,42,17.709159380834848,228.633,in_progress,0.0,0
20,64.0,6.276985779496649,2.714035069235819,145.8343822723837,22.856853112004366,1.444960179879189,[22.856853112004366 1.444960179879189],0.6836871732638237,False,True,36.14821947620233,43,17.709159380834848,228.705,in_progress,0.0,0
20,65.0,6.177808722404414,2.779357946419067,145.3738644665938,7.633262229605222,0.8012479262150001,[7.633262229605222 0.8012479262150001],0.6516717586069839,False,True,36.7304203821558,43,17.709159380834848,228.776,in_progress,0.0,0
20,66.0,6.082199629616226,2.8257067054558016,148.91250457852215,30.0,1.066206024284061,[30.0 1.066206024284061],0.6082258896069828,False,True,37.27595332753065,44,17.709159380834848,228.838,in_progress,0.0,0
20,67.0,5.991942574701597,2.860166808687729,152.60117000317047,18.736993630660777,1.5137155106933537,[18.736993630660777 1.5137155106933537],0.6908454570547955,False,True,37.77498035454844,45,17.709159380834848,228.893,in_progress,0.0,0
20,68.0,5.889160544863142,2.888549470649308,157.2617990636303,24.694433351932446,1.0759022722552678,[24.694433351932446 1.0759022722552678],0.5425705786674461,False,True,38.35371672906055,45,17.709159380834848,228.959,in_progress,0.0,0
20,69.0,5.804208558083801,2.9012105156353236,161.9301765599385,30.0,2.3199438975612523,[30.0 2.3199438975612523],0.7773033783722809,False,True,38.832776374822004,46,17.709159380834848,229.037,in_progress,0.0,0
20,70.0,5.710910456555162,2.9058022158029826,167.29960507729714,30.0,2.5,[30.0 2.5],0.8076917812837568,False,True,39.35999341341392,46,17.709159380834848,229.098,in_progress,0.0,0
20,71.0,5.599317975532098,2.8907429422872433,175.6190043901359,5.914954722916072,1.6887908219172971,[5.914954722916072 1.6887908219172971],0.7104597873237332,False,True,39.993700924183365,47,17.709159380834848,229.169,in_progress,0.0,0
20,72.0,5.501431277368649,2.8712658545178775,-178.15702645777702,-30.0,2.5,[-30.0 2.5],0.8427678924766977,False,True,40.54685210975453,48,17.709159380834848,229.229,in_progress,0.0,0
20,73.0,5.37484538990689,2.85634610045994,-175.88706019999358,-5.021543118368765,1.3215652202309474,[-5.021543118368765 1.3215652202309474],0.6722235967564247,False,True,41.261851441717866,49,17.709159380834848,229.302,in_progress,0.0,0
20,74.0,5.255629814810569,2.8591544265409157,-178.30076142159092,-29.245623061173198,2.5,[-29.245623061173198 2.5],0.853172257882711,False,True,41.92633025336003,49,17.709159380834848,229.362,in_progress,0.0,0
20,75.0,5.132823899938423,2.8727810316931897,177.92607017077785,0.8563313872946168,1.6987167454148373,[0.8563313872946168 1.6987167454148373],0.7270330685307999,False,True,42.63370048803438,50,17.709159380834848,229.434,in_progress,0.0,0
20,76.0,5.003614436894971,2.8924322324305796,174.94338684263963,-10.554405832817029,0.5,[-10.554405832817029 0.5],0.4518610718999229,False,True,43.44718153440276,51,17.709159380834848,229.496,in_progress,0.0,0
20,77.0,4.893416546187705,2.904063049018776,174.52449404822906,-30.0,1.8248446573738772,[-30.0 1.8248446573738772],0.6902349109414787,False,True,44.15372613216205,52,17.709159380834848,229.572,in_progress,0.0,0
20,78.0,4.786077588313082,2.9271910200791584,171.6346470002224,-16.301026469275907,2.3919864595607088,[-16.301026469275907 2.3919864595607088],0.8373112393689679,False,True,44.77344621302848,53,17.709159380834848,229.651,in_progress,0.0,0
20,79.0,4.662361888221149,2.971392646241046,166.31950857319094,-30.0,2.5,[-30.0 2.5],0.8333939862038888,False,True,45.61309914406818,54,17.709159380834848,229.7,in_progress,0.0,0
20,80.0,4.558104656207261,3.023621644459672,160.75883833193504,22.775611003766926,0.5,[22.775611003766926 0.5],0.4432512560450184,False,True,46.37855107855685,55,17.709159380834848,229.765,in_progress,0.0,0
20,81.0,4.439745594446509,3.0880360605243644,155.3201482545893,17.347727042407143,0.9831989770215405,[17.347727042407143 0.9831989770215405],0.5979248292081565,False,True,47.21556738448641,56,17.709159380834848,229.831,in_progress,0.0,0
20,82.0,4.350575352475216,3.1280273091949167,154.56071309379942,-30.0,2.4198794854610415,[-30.0 2.4198794854610415],0.8915793632491105,False,True,47.76087310233831,56,17.709159380834848,229.904,in_progress,0.0,0
20,83.0,4.253975089519706,3.1788112726452877,153.41040002546052,-30.0,2.3317998960288504,[-30.0 2.3317998960288504],0.9119813916597729,False,True,48.34480327989471,57,17.709159380834848,229.989,in_progress,0.0,0
20,84.0,4.147233581174159,3.261222936160724,148.13978446288573,-30.0,2.5,[-30.0 2.5],0.9230214259804532,False,True,49.087391082238,58,17.709159380834848,230.033,in_progress,0.0,0
20,85.0,4.055831577149355,3.352057058550749,142.11437313700773,-30.0,0.9352378233782729,[-30.0 0.9352378233782729],0.5950150385277109,False,True,49.808359286111084,59,17.709159380834848,230.094,in_progress,0.0,0
20,86.0,3.9795419295546997,3.447246246742281,135.81651164339564,-23.836856670729865,2.0181951948111783,[-23.836856670729865 2.0181951948111783],0.8124947959431223,False,True,50.499263429664424,60,17.709159380834848,230.173,in_progress,0.0,0
20,87.0,3.9090512732493092,3.5481585285404478,130.98220241603858,-22.923051983793098,0.5039912356867573,[-22.923051983793098 0.5039912356867573],0.5193007118946715,False,True,51.192205347846254,60,17.709159380834848,230.238,in_progress,0.0,0
20,88.0,3.8607607537432678,3.6512655114417503,123.60651579207972,-7.820855956423486,2.5,[-7.820855956423486 2.5],0.7475933930515362,False,True,51.81577331834637,61,17.709159380834848,230.3,in_progress,0.0,0
20,89.0,3.8277367330269736,3.7522016896243566,116.11708340122316,21.720715009810107,1.4694098270887976,[21.720715009810107 1.4694098270887976],0.7797178871653653,False,True,52.375464392136315,62,17.709159380834848,230.374,in_progress,0.0,0
20,90.0,3.7911912497990166,3.8483395629718733,112.59040575288189,-20.49343991738207,2.5,[-20.49343991738207 2.5],0.6283497166339356,False,True,52.926588485878135,62,17.709159380834848,230.443,in_progress,0.0,0
20,91.0,3.7491170600856276,3.966519611390306,110.82800597352026,30.0,2.5,[30.0 2.5],0.5841763664341375,False,True,53.5935464858348,63,17.709159380834848,230.504,in_progress,0.0,0
20,92.0,3.7142847146883207,4.083006484433918,108.97929889280242,30.0,1.6216595693160405,[30.0 1.6216595693160405],0.6905994027367452,False,True,54.23047770466626,64,17.709159380834848,230.572,in_progress,0.0,0
20,93.0,3.662451950009219,4.198481567599695,111.37038077695992,30.0,2.0155088189007158,[30.0 2.0155088189007158],0.5011161748395014,False,True,54.921330836813745,65,17.709159380834848,230.63,in_progress,0.0,0
20,94.0,3.6010557759474437,4.301310484901967,115.58242712626344,30.0,1.5767956578094815,[30.0 1.5767956578094815],0.6274806365553984,False,True,55.59245456211682,66,17.709159380834848,230.699,in_progress,0.0,0
20,95.0,3.5262948511238896,4.399853299787932,120.77422360473128,30.0,2.5,[30.0 2.5],0.4708913977366957,False,True,56.124802955074614,66,17.709159380834848,230.772,in_progress,0.0,0
20,96.0,3.4334973990336666,4.499569858324935,126.57527394263404,30.0,2.0450217052618265,[30.0 2.0450217052618265],0.46033882378989294,False,True,56.765844846953186,67,17.709159380834848,230.835,in_progress,0.0,0
20,97.0,3.335939950440531,4.581507622100583,132.6438105908946,20.257327732042242,1.7796449888412456,[20.257327732042242 1.7796449888412456],0.6380070252140919,False,True,57.3533059741266,68,17.709159380834848,230.881,in_progress,0.0,0
20,98.0,3.236589430115914,4.652041649052681,137.84665157775595,30.0,2.0395293801072434,[30.0 2.0395293801072434],0.4288064840579023,False,True,57.88815056641362,68,17.709159380834848,230.98,in_progress,0.0,0
20,99.0,3.1099071656489006,4.725426355277869,144.05887885332064,30.0,1.4441494499892351,[30.0 1.4441494499892351],0.5201691905939637,False,True,58.42252103827342,69,17.709159380834848,231.037,in_progress,0.0,0
20,100.0,3.0099502873595427,4.767874630776332,149.66851411108348,-18.72647605325452,2.1127036706810345,[-18.72647605325452 2.1127036706810345],0.4148537288602556,False,True,58.91805626930169,69,17.709159380834848,231.102,in_progress,0.0,0
20,101.0,2.892732479618657,4.825014096626064,151.9710039909022,-24.902921440600224,1.2080389112644858,[-24.902921440600224 1.2080389112644858],0.0001,False,False,59.480378284388166,70,17.709159380834848,231.161,in_progress,0.0,0
20,102.0,2.7971744894465798,4.88967495037551,149.47026992688842,8.048848664723842,0.8370194624949407,[8.048848664723842 0.8370194624949407],0.0001,False,False,59.700855787579364,71,17.709159380834848,231.227,in_progress,0.0,0
20,103.0,2.7086679813777623,4.946481818970599,148.56066267795376,-30.0,0.5,[-30.0 0.5],0.0001,False,False,60.347800499969516,72,17.709159380834848,231.305,in_progress,0.0,0
20,104.0,2.622173684642573,4.994075780241109,149.47981560795145,6.263559398794534,1.7498834865786335,[6.263559398794534 1.7498834865786335],0.0001,False,False,60.80097584043986,72,17.709159380834848,231.374,in_progress,0.0,0
20,105.0,2.5543922529154686,5.029153568682697,150.4267810327608,28.338985812227982,0.6892701201162187,[28.338985812227982 0.6892701201162187],0.0001,False,False,61.184116045264204,72,17.709159380834848,231.442,in_progress,0.0,0
20,106.0,2.477842026882947,5.0571372869911935,153.39479475977413,-5.196032465073017,0.9894310288222927,[-5.196032465073017 0.9894310288222927],0.0001,True,False,61.61669224414707,73,17.709159380834848,231.49,off_track,0.0,0
21,1.0,4.08535803138586,0.6836863665215414,0.0462284771415137,-30.0,1.305537337000338,[-30.0 1.305537337000338],0.0,False,True,0.7914975534420208,7,17.709159380834848,231.637,prepare,0.0,0
21,2.0,4.085396077826817,0.6837999125880734,0.1177963573603357,-29.82938199033685,1.3487110988056656,[-29.82938199033685 1.3487110988056656],0.7869818120813873,False,True,0.7917126166746897,7,17.709159380834848,231.696,in_progress,0.0,0
21,3.0,4.090410334628141,0.6824703900100526,-0.17351276885862082,-16.710718829368446,1.9114216750737512,[-16.710718829368446 1.9114216750737512],0.9566537276410203,False,True,0.8200244887602431,7,17.709159380834848,231.767,in_progress,0.0,0
21,4.0,4.108877382642834,0.6765749538014028,-1.6456082733475168,-5.744544554777416,2.5,[-5.744544554777416 2.5],0.7426021308784704,False,True,0.9242923081422723,7,17.709159380834848,231.841,in_progress,0.0,0
21,5.0,4.14392969163797,0.6681677412700897,-3.418290745795441,10.886617460512149,1.1757445547887864,[10.886617460512149 1.1757445547887864],0.7576987805163686,False,True,1.1222087208086553,7,17.709159380834848,231.898,in_progress,0.0,0
21,6.0,4.1923394412538375,0.6668027619039529,-3.1322569654774983,3.1591729778414788,2.1807638966443434,[3.1591729778414788 2.1807638966443434],0.7323116156745466,False,True,1.3955659294642417,8,17.709159380834848,231.959,in_progress,0.0,0
21,7.0,4.251031426799956,0.6723050560759898,-1.1497002145518112,14.031299768686218,2.011305322148265,[14.031299768686218 2.011305322148265],0.7180665084095077,False,True,1.7269985339814635,8,17.709159380834848,232.04,in_progress,0.0,0
21,8.0,4.3176316917674376,0.6872591295793822,2.5777668779810905,-30.0,1.3091314736520177,[-30.0 1.3091314736520177],0.7735416454189945,False,True,2.103106568895996,8,17.709159380834848,232.103,in_progress,0.0,0
21,9.0,4.400064844078362,0.699731860174291,4.938751848287541,-3.371465952681909,1.9577305912360412,[-3.371465952681909 1.9577305912360412],0.9726278194200065,False,True,2.5686150118828563,9,17.709159380834848,232.157,in_progress,0.0,0
21,10.0,4.488719606440971,0.6967438757932957,2.6413297126239645,-30.0,2.4595667145994757,[-30.0 2.4595667145994757],0.6863652867003467,False,True,3.0692239260336205,10,17.709159380834848,232.243,in_progress,0.0,0
21,11.0,4.587537614168346,0.67973887477763,-2.1478289519864835,-26.166856022640946,1.2017468632775734,[-26.166856022640946 1.2017468632775734],0.746181132813256,False,True,3.6271945430339265,10,17.709159380834848,232.301,in_progress,0.0,0
21,12.0,4.691157812531914,0.6482166367669008,-8.065239938303232,12.556968756313559,1.4783478517549715,[12.556968756313559 1.4783478517549715],0.8121971648775701,False,True,4.212251139879738,11,17.709159380834848,232.376,in_progress,0.0,0
21,13.0,4.794444267763542,0.6211887072248744,-10.49781642347602,26.244933024600762,1.003736375057969,[26.244933024600762 1.003736375057969],0.6351271108182955,False,True,4.79542642821965,12,17.709159380834848,232.44,in_progress,0.0,0
21,14.0,4.872616694558422,0.6124209297856138,-9.250973877444265,-3.874367225013298,1.7983485546119127,[-3.874367225013298 1.7983485546119127],0.8745435244806053,False,True,5.2368293646036275,12,17.709159380834848,232.495,in_progress,0.0,0
21,15.0,4.964683333076561,0.6007009741867205,-8.672125971708029,30.0,2.5,[30.0 2.5],0.6126143636533083,False,True,5.756685063448712,13,17.709159380834848,232.565,in_progress,0.0,0
21,16.0,5.069139354801077,0.5836557247637996,-8.865810697817036,30.0,0.5,[30.0 0.5],0.44467884536421826,False,True,6.346510064361081,13,17.709159380834848,232.637,in_progress,0.0,0
21,17.0,5.176481008192054,0.5869695848600704,-4.535033653930007,30.0,2.4044768511263075,[30.0 2.4044768511263075],0.8290147065531529,False,True,6.952680565437795,14,17.709159380834848,232.703,in_progress,0.0,0
21,18.0,5.267020081082348,0.5998507121783253,-0.08005285989155476,4.367208636484257,0.5,[4.367208636484257 0.5],0.5116140981755878,False,True,7.4639581290733625,15,17.709159380834848,232.773,in_progress,0.0,0
21,19.0,5.349816495481366,0.6138575512806183,4.190359975412931,-30.0,0.5474699316012666,[-30.0 0.5474699316012666],0.48578043890982836,False,True,7.931458217002725,15,17.709159380834848,232.835,in_progress,0.0,0
21,20.0,5.431553601218676,0.623583866700825,5.251377112820436,0.5007445438469063,2.2094779953046513,[0.5007445438469063 2.2094779953046513],0.8783548901068355,False,True,8.393035531163108,16,17.709159380834848,232.907,in_progress,0.0,0
21,21.0,5.501037553074745,0.6283534773930969,4.931933548517171,-12.627472120097082,2.5,[-12.627472120097082 2.5],0.9213859393287493,False,True,8.785089019515514,16,17.709159380834848,232.959,in_progress,0.0,0
21,22.0,5.59206925369404,0.6262856196604122,2.7174965471835493,0.16154600093874905,1.7172422749873404,[0.16154600093874905 1.7172422749873404],0.782523429023018,False,True,9.299108752356442,17,17.709159380834848,233.032,in_progress,0.0,0
21,23.0,5.6909677486429615,0.6190682362323857,0.18727726075910855,-6.894313441886748,2.5,[-6.894313441886748 2.5],0.9315056187235221,False,True,9.85816787380151,18,17.709159380834848,233.1,in_progress,0.0,0
